"","A-443644","afatinib","AKT-inhibitor-1-2","alvocidib","amuvatinib","AS-601245","AS-605240","AT-7519","AT7867","AZ-628","AZD-1480","AZD-5438","AZD-7762","AZD-8055","AZD-8330","barasertib","BI-2536","BIX-02189","BMS-345541","BMS-387032","brivanib","BTC_lig","buparlisib","BX-912","canertinib","celastrol","CGP-60474","CHIR-99021","CYT387","dasatinib","dopamine","doramapimod","EGF_lig","erlotinib","estradiol","foretinib","FR-180204","GDC-0879","GDC-0941","GSK-1059615","GSK-1904529A","GSK-2126458","GSK-690693","GW-5074","H-9","HG-6-64-01","HY-11007","ibrutinib","IL4_lig","JNJ-38877605","JNK-9L","JW-7-24-1","JWE-035","KIN001-055","KIN001-220","KIN001-242","KIN001-244","KIN001-266","KU-60019","linifanib","MGCD-265","MK-1775","MK-2206","nintedanib","NVP-AUY922","NVP-TAE684","ON-01910","OSI-027","OSI-930","oxacillin","palbociclib","PD-0325901","PD-184352","pelitinib","PF-04217903","PF-431396","PF-477736","PHA-665752","PHA-793887","PI-103","ponatinib","purvalanol-a","pyrazolanthrone","QL-X-138","QL-XII-47","rondual-kinase-inhibitor","roscovitine","rutin","SAR-245409","SB-203580","SB-216763","selumetinib","serdemetan","SGX523","sirolimus","SU-11274","sunitinib","SYK-inhibitor","TAK-715","TG-101348","tivantinib","tivozanib","TNF_lig","torin-1","torin-2","trametinib","veliparib","VX-745","W-5","W-7","WYE-125132","WZ-3105","WZ-4-145","XMD-1150","XMD-132","XMD-1499","XMD-1527","XMD-16144","XMD-885","XMD-892","Y-27632","Y-39983","YM-201636","ZG-10","ZSTK-474"
"ASAH1",0.724970688625,0.850200724511719,0.316018861390625,1.33183692175174,0.177549522395833,0.4720577621875,-0.262725518867187,1.35351706399306,0.372803621964844,0.339259383398437,-0.1828854265625,0.728089862421875,0.192467323682639,0.6187205721125,0.397327266953125,0.2811478246875,0.462822443075694,0.391851272412109,0.0183392581458333,1.65347915298611,0.0942265557519531,-0.136117622743056,0.0517124409863281,-0.178311803784722,0.352577811848958,-0.460238009956597,2.685874123,0.0508322720019531,0.433873349361979,0.506437499302083,-0.282984928034375,0.0637393928515625,-0.195562087476852,-0.134136597925347,0.450454609166667,-0.12199790578125,0.346654933398438,-0.207900961006944,0.6141669530625,-0.539098976425781,0.38822800546875,0.339885299394531,-0.0536721034722222,0.2556420015625,-0.2248434859375,0.149832088802083,0.126968441928906,0.047636759180664,0.171450858203125,0.347365196614583,0.682979057421875,0.249624269640625,0.0472574249707031,0.0661033098020833,0.01736120296875,-0.0125333730555555,-0.208965453895833,0.121750807792969,0.163438931445312,-0.457166572929688,0.157121288975694,0.135246288642578,0.245742778179688,0.137363976171875,-0.341512709960937,0.138046722708333,0.441546549583333,0.56882805043125,0.20435597494213,-0.0515182,0.0694937591536458,0.238808339755859,-0.06224157828125,-0.0724275813888889,0.420058227246094,0.296837132486979,0.0731201828125,0.0653751910026042,0.84507559628125,0.102463052001953,-0.303321659678819,-0.0944365502083333,0.321224745568576,-0.03669394646875,-0.220413498544444,0.699007247786458,0.2094335791875,0.047636759180664,0.123928650678711,0.130883195052083,-0.279369776015625,0.346230203666667,-0.202784024739583,0.182507449036458,0.4944310217265,0.365502785850694,0.13466062109375,0.302491156787109,0.530732837060547,0.362341826432292,0.145473790885417,0.152736135807292,0.198758224517747,0.896995217926875,0.499971379666667,0.445467086289063,0.186367841145833,-0.0727167300260417,0.2556420015625,0.249624269640625,0.76028498478125,0.612141867695069,-0.23993646009375,-0.00598408488625002,0.123639887022569,0.09323197265625,0.17242116984375,0.413913049869792,-0.119172539980469,-0.0745699734485677,0.213734159949653,-0.0509910199869792,0.380180099600694,-0.0250579759157986,0.1469385221375
"RALA",-1.45453111134028,0.0214316875,0.0836330935208333,-0.405752181796875,0.0956650360026042,-0.480334456677604,-0.06724422625,-0.358068414013889,0.216218388476562,0.185858405078125,-0.105583665559896,-0.23971916171224,-0.272216993374514,0.8000482243125,0.181314321650391,-1.11141240328125,0.391789366940972,-0.121123151474609,-0.326443557135417,0.449702203211806,0.117236228535156,0.0785779591319444,0.220242489355469,-0.491696015770833,0.09561962109375,0.537403213671875,-0.27659577734375,-0.0430751560742187,-0.183456206640625,-0.561294428979167,0.30724575,-0.419010934179687,1.19238209400463,0.10921999844184,-0.120656282018229,0.205195509722222,0.535258431835937,-0.0871100787934028,-0.1205353730625,-0.127595991113281,0.577071626822917,2.19451833525391,-0.0553441681423611,0.1579234140625,-0.144907814960937,0.423354138411458,-0.462005234765625,-0.117185765117188,0.331529165625,0.227173841380208,0.128601466494141,0.207495088671875,0.524294626608073,-0.56572065828125,-0.228267359010417,-0.529182543986111,-0.458950423631944,0.218503578398438,0.522905607467448,0.134369417578125,0.510642797873264,0.18266928515625,-0.32151753228125,-0.136761847434896,0.0768229151367188,-1.026974657875,-0.0946431950260417,0.620360188625,-0.379288548842593,0.2735635,-0.119619643580729,0.498085551371094,0.315970674953125,0.368908384114583,0.142970493216146,0.20643813750651,0.560749541927083,0.865967663606771,0.237154932117187,0.283272891347656,0.102803649084201,-0.264334715625,-0.0352595655946181,-0.0924294574968751,-0.0419783637083333,0.564895541731771,-0.422938175774306,-0.117185765117188,-0.440254708177083,-0.161170252256944,-0.203245358246528,-0.18865493466875,0.189219654166667,0.581000879960937,0.0919609550905,-0.00366295208333332,-0.417752274365234,-0.0581925610351562,-0.811878543673828,-0.0721966161263021,0.343564986067708,-0.416617075651042,0.0658837171489198,0.97121800733125,0.976880160759264,0.363286469433594,0.270976543346354,-0.158363733059896,0.1579234140625,0.207495088671875,1.3197295340625,-0.893334701579167,0.199247748005208,0.435521029941071,-0.449577255373264,0.225298937630208,0.07864563046875,0.37809351015625,0.46202248798291,0.401985188736979,-0.278093253645833,-0.601494779654948,0.915095306597222,0.17144125947772,0.653735044431875
"ARHGEF12",1.11153332235417,-0.247340641015625,0.372562664489583,0.240703874909722,0.873538532434896,0.727878068541667,-0.12893074046875,0.326060062029861,0.282489936503906,0.219699385742188,0.138968624348958,-0.0313057310546875,0.266035374104167,0.681341807875,0.486215909189453,0.29764243371875,0.441917106483333,0.740588737714844,0.120439235052083,0.634946838546007,0.521563498242188,-0.137903060381944,0.199012916894531,0.0208900636458333,0.312898063368056,0.424632180922309,0.0126937940625,0.3193439328125,1.17834051861979,0.1692771691875,-0.054357125,0.0477020293457031,0.0393097411319444,0.346485317213542,-0.154385127540625,-0.350135692100694,0.0174155224414063,0.117531516788194,0.617657885425,0.161006485009766,-0.167198450996094,0.453691170244141,0.100654096770833,-0.269460223697917,-0.214514083320312,-0.086921439140625,0.255353999753906,0.822621405566406,-0.360967150664062,-0.278240134960937,0.0993468983984375,0.2495512328125,0.744423513958333,-0.196215095095833,0.129748936848958,0.294829555614583,0.671605071024306,0.327326480761719,0.525492704231771,0.5696004203125,-0.333942756210937,0.534614141367187,0.287378696539063,0.814126024625651,0.230431134765625,0.097614115625,0.693794210503472,0.11845177358125,0.024515388136574,-0.0527643125,0.512664399729167,0.0493232093164062,0.113604368390625,0.213271123090278,0.904332441839193,-0.363084336536458,-0.280373181953125,-0.476296395182292,0.1002636503125,0.0907171100585938,0.12498137800651,0.125410739270833,0.553777440321181,0.45436250319375,0.321525742533333,0.0758505018619792,0.578496551944444,0.822621405566406,0.634535847552083,-0.383439302777778,0.351844922048611,0.417093539392708,0.129572217447917,-0.305745547786458,-0.05031801859425,0.163849335811632,0.580569205341797,-0.141828036425781,-0.298463978613281,0.894756762955729,0.147795039231771,0.540524661588542,-0.429528045216049,0.84071628460625,1.18553929670961,0.755448650410156,-0.523392891692708,-0.316507264882813,-0.269460223697917,0.2495512328125,0.34395120896875,1.36147522791667,0.367967181927083,0.951387177291071,0.481363893923611,0.401377630820313,0.59758078984375,0.348937008723958,0.489435525202148,0.420902711341146,0.390525655855903,0.319685854854167,0.745500720659722,0.413756592216435,0.27168618421875
"SOX2",1.15709100621389,0.339881586982422,0.374397525796875,2.12324642414236,-0.316347089322917,1.30323493035677,0.607314118351563,1.32429909522917,0.140643316210938,-0.722589516015625,0.0296832126953125,0.521643124003906,0.96409974375625,0.58617790814375,-0.0765139221972656,0.67697458671875,0.425365000197917,-0.154294295566406,0.84867920484375,1.46012106418186,0.0454584868652344,-0.554020890034722,0.423140569628906,1.04666154202083,-0.239387716692708,-0.480011777473958,2.12637041459375,-0.126771588388672,-0.426747955598958,0.794184292208333,0.05598588125,0.02556730859375,0.0853936900462963,0.234629763845486,0.0281387111588542,0.591832267708333,0.342320616503906,-0.19633147890625,0.359754873475,0.221126417050781,0.332672509570312,0.92651189703125,-0.332694336640625,-0.265483216536458,0.26519512265625,-0.029557351953125,0.84872934259375,0.0749019405273437,0.5355889921875,0.368446531054687,0.0898139729394531,0.323340635234375,0.216966101197917,0.589562318333333,0.602645780645833,1.34727682081528,-0.510533810451389,-0.245939492578125,0.347360001302083,-0.462647557226562,0.0637368960069444,-0.310001482763672,-0.0539178953125,-0.260478663776042,0.718933340686523,0.477613844135417,-0.701731503993056,0.44051612294375,-0.364237671516204,-0.21998425,0.1864006801875,-0.08364387640625,1.05259488942969,-0.0619458116753472,-0.0225876738997396,0.165066449739583,0.451613313020833,0.299359127981771,0.90240854609375,0.244461812876953,0.429194806814236,0.454618619114583,-0.244965485390625,0.5188947821875,0.680720380016667,-0.04754831484375,0.281357408888889,0.0749019405273437,-0.450789172265625,-0.127179332118056,-0.586696510850695,0.90758139425,-0.15182351328125,0.412824196497396,0.111091935502,-0.0406273979774306,-0.48326751887207,0.114310749023438,0.562472218359375,0.0769373334244792,-0.363842405598958,0.599286551692708,0.768752457291667,0.1650150530625,0.721420506629861,0.451388628486328,0.22560570894974,-0.21475892828776,-0.265483216536458,0.323340635234375,0.39146697927125,1.61722194677083,0.817450574583333,0.424506826461607,0.490570600065104,0.0721389169270834,-0.101107294472656,0.368769851692708,0.262637310019531,0.33326891358724,-0.224091465788194,0.337631385481771,0.2793299734375,0.618153332002315,0.573533589775
"SERPINE1",0.700826226854167,-0.700736905273437,-0.09399095025,1.74886664546076,0.568420586979167,-0.62079524296875,-0.982952098164062,1.04937329816667,-0.6301176765625,-0.301560282226563,-0.365288931673177,-0.161556619095052,-1.53842670425694,0.72952434405625,-0.306964253642578,-0.353743849360938,-0.765125869836667,0.345223609335938,0.203256268125,1.87220176239366,0.390370576953125,1.09336192708333,0.451619498242188,-0.591429232503472,-0.355129150460069,0.391074381853299,0.83481264090625,-0.178668145146484,-0.270295310611979,-2.3525145675,-0.46424575,0.31663013046875,3.39002601921296,0.176804935855035,0.00983775804166666,-0.455778115277778,0.278183413671875,0.605047273337674,-0.716042555825,0.246862923945313,-0.235572175846354,0.867870892773437,0.138581342447917,-0.419101618386719,-0.209292050195312,-1.0622614140625,-0.048715120625,0.186053924444336,0.8680090984375,-0.11170566484375,0.552513950390625,0.178383715018229,0.193811488300781,-0.425251232135417,-0.3123026275,-0.1273796699375,-0.43558188365625,0.106084781640625,0.172683788707682,0.0514449005859375,0.13008993671875,0.17838258828125,-0.18911818640625,-0.40754336961263,-0.587363048046875,-2.08775434869792,0.255038200763889,0.6985278818125,0.502766055787037,0.572230125,0.390140711885417,-0.0508360244785156,-0.36448666375,0.0771569650173611,0.0741182222981771,-0.614261500195313,0.207106829557292,0.0215347460807292,-1.39047723724219,0.517736262714844,-0.620548052018229,-0.293992214833333,0.293934960633681,0.17723552506375,0.548865562041667,-0.160218897981771,-0.513992468795139,0.186053924444336,0.309097769645182,0.342279340044184,-0.139578501215278,-1.04925551886458,-0.128995190625,0.0646643909778646,0.762341749805,-0.451250903949653,0.0252678573242187,0.00422263964843752,-2.18131798828125,-0.0974827711751302,-0.0194681470833333,-0.597967248346354,0.759084531712963,0.60408738424375,-0.0811747182729167,-0.156913620800781,-0.04721625390625,0.314715378222656,-0.419101618386719,0.178383715018229,0.8943399153125,0.305105239,-0.4492547690625,-0.0817458397178571,-0.0196007407986111,0.228219501692708,-0.325395249023438,-0.355208146809896,0.227005957226562,0.291263121487956,0.052854529296875,-1.35384225664062,0.264647103645833,-0.0792929352358218,-0.45625811553125
"HLA-DMA",0.807342108097222,-0.349269566015625,0.406062099182292,2.05532544454861,0.373512298085937,1.15693657036458,0.587588314625,1.28494340161111,-0.217047529023437,0.541378465429687,-0.477087912630208,0.40958472734375,1.24155351868056,0.6322051700625,1.22672996687305,0.2801223740625,0.104871365732708,0.901059566289062,0.0884012345833333,1.49165828802083,0.23688441953125,-0.481773665277778,0.129482148886719,-0.0984568134895833,0.714682380642361,0.125540797569444,2.532592739875,-0.0130165575683594,0.780069238671875,1.16922976716667,-0.2641895,0.0560440325195312,-0.804271847305556,0.0102559426041667,0.801073020677083,0.168114067604167,-0.2828484375,-0.12613172358941,0.81541754739375,0.261969216064453,0.00220098606770835,0.403576540029297,0.0531425392100694,0.568297087109375,-0.174662266601563,1.14463636328125,-0.0485400051640625,0.755943894824219,-0.47418235853125,-0.339620026673177,0.967852226845703,0.258618431598958,0.061504707438151,-0.282658088645833,0.05330565971875,-0.0459982869236111,1.21974314990278,0.228973350390625,-0.280502994036458,-0.164171295117188,-0.408961598845486,0.620629215234375,1.00019136888281,1.07736208492188,-0.0967199095703126,1.1566893165625,1.15171015538194,0.34162370696875,-0.067232908275463,0.160191,1.06001689429688,0.612396325292969,1.11901221971875,0.235739919998698,0.0429040454817708,-0.070574631640625,-0.054411859140625,-0.362152277213542,0.976869399769531,0.279262983267578,0.112034474917535,0.0576419185416666,0.812941215525174,0.75138940620625,0.0260084333626389,0.10695437874349,0.914537840399306,0.755943894824219,0.734949718001302,-0.0578006651041666,-0.331376400069444,1.113759797625,-0.429944803125,-0.106745757161458,0.3015028117215,0.193503007118056,0.335521758984375,0.328499684355469,1.12453253683594,0.155178521816406,-0.17641702561849,-0.0646300768229166,-0.265122896296296,1.65085580246875,0.696605015609028,0.95294861875,-0.159684675546875,0.317308079023437,0.568297087109375,0.258618431598958,0.3433018715,1.83031027831944,0.42036776084375,0.248461553964286,-0.0018994017534722,0.715368986197917,0.76076158203125,0.325758555664063,-0.206023871155273,-0.0100973085091146,0.564950014800347,0.0553352348307292,-0.032596690625,-0.026166489110243,1.0455592365625
"EGF",2.16580972722222,-0.0422805064453125,0.25811843555,1.62429781797222,-0.506069344010417,1.26249740432031,0.638052163375,1.41373735356944,-0.724885736328125,0.509557489648438,-0.424852889583333,0.363497958170573,0.493155917713194,0.10737240938125,-0.13259483171875,0.75740471879375,0.286961370105556,0.0431464116210937,-0.008147994234375,1.501673344477,-0.372933834277344,0.362835362291667,-0.220057526464844,0.301323702986111,-0.494495500564236,0.242399187326389,1.75166612575625,-0.429368729853516,-0.67151882265625,0.4743208336875,-0.0529953121875,0.207609378740234,0.174541870856481,-0.492883692274306,-0.163768961828125,-0.366879026736111,-0.771550332421875,-0.0634304721267361,0.23394717318375,0.0845159625195313,-0.392479819986979,-0.065735621875,0.208235557764757,0.432335442708333,0.242101305078125,-0.387606995651042,0.345959223378906,-0.37975353171875,-0.1564584171875,-0.652719953938802,0.219658648366211,0.173406717869792,-0.84417349726237,0.389584372604167,0.271624089098958,0.610881042752083,-0.247874967895139,-0.794049591992187,-0.202757341184245,0.0702745273574219,0.0338586988888889,-0.0377043010546875,-0.00757202432031253,-0.380585911588542,0.54679507734375,0.343330820364583,-0.265523603298611,0.25111350295625,-0.102786179282407,0.19879684,-0.668931155636198,-0.443863164111328,0.313466849375,-0.43512035802066,-0.751454715885417,-0.396565335872396,-0.447933185677083,-0.769065807617187,1.23201288859375,-0.549259895996094,-0.182097400651042,-0.506662303541667,-0.394984001475694,-0.1542453405,0.180402260247917,-1.10267555052083,0.180092423736111,-0.37975353171875,-0.184757326464844,0.0728715239583333,-0.219925589644097,0.539366447291667,-0.289769720052083,-0.242711473307292,0.111477250645,-0.500131108090278,-0.360525271836914,-0.0869005607324219,-0.107109434042969,-0.628636572604167,-0.525282418391927,0.52725686905599,0.186805671296296,0.52528455031875,1.44977900820833,-0.291027435644531,-0.506977602864583,0.33697530608724,0.432335442708333,0.173406717869792,0.117065554875,1.26545372009722,0.119494266385417,-0.169930352073036,0.607210260963542,-0.387007823372396,-0.818816130273438,-0.455785662109375,-0.894650427480469,-0.764195582439779,-0.236666942793403,-0.133977972050781,-0.779251582100694,-1.03225539686053,0.3271756667625
"SPTLC2",-0.956513513680556,-0.21473142109375,0.171694467598958,-0.868356102381944,0.346491725585937,0.569767461302083,-0.608644309476563,0.7428905656875,-0.179290459667969,0.104372170996094,0.00529401423177083,-0.325253758723958,-0.555770431122917,1.2611295633125,-0.581948241015625,0.178769024203125,1.14558529277083,0.120849189677734,1.19637801729167,-0.388390812055122,0.0743411073925781,0.986333441666667,0.155515604716797,-0.308832668902778,-0.341245340451389,0.252631373958333,-0.3718098383875,0.036027103515625,0.257741766679687,-0.349510758333333,-0.28949965625,0.0735398294921875,0.753080351585648,-0.182879707595486,0.118865927969792,-0.413522084201389,0.229539437890625,1.04812365360243,0.32004723006875,-0.198308581347656,-0.306696637695313,0.662472198154297,0.0728187067881944,0.313352290755208,-0.094032089375,0.688161129713541,-0.324025956390625,-0.397638627587891,0.5455206390625,-0.136271087545573,-0.595214445039063,0.523100632239583,0.512318609020182,-0.416650736614583,-0.204401935520833,-0.565239481006944,0.520228576947917,0.151478716640625,0.0321322608723958,0.68694899765625,-0.489927026909722,0.255538066601563,0.237661185328125,-0.264652165403646,-0.689006360058594,-0.497918354739583,0.492224777430556,0.803731552325,0.518767077719907,-0.285187125,0.1495920096875,-0.733957661318359,-0.4164907333125,-0.173982986935764,0.0108328265234375,-0.152407152083333,-0.426441959635417,-0.309242105794271,0.264633998226563,0.236861819824219,-0.220468980210503,-0.542553340625,-0.30131871031684,0.50678415523125,-0.157514806877778,0.236930044166667,0.29691535534375,-0.397638627587891,0.107042922392578,-0.279865912673611,-0.0396024286458333,-0.516017119997917,0.06508865375,-0.396590507291667,0.5037040116335,-0.0242545809027778,0.0360236496484375,-0.260048330800781,-0.101651038671875,0.794426084166667,0.287903091119792,0.129048478776042,0.0395535381172839,1.64504838317063,1.54405275004167,-0.654952422783203,-0.149777894010417,0.0945994477539062,0.313352290755208,0.523100632239583,1.0904852310625,1.81910872694444,0.42633233878125,0.859581551529464,-0.110749724461806,-0.014351898203125,0.0874051529296875,0.0914781483072917,0.328933593027344,0.35186462249349,0.248784472248264,-0.313366693678385,-0.220179250868056,0.228004246436632,0.29980074175625
"APP",0.205995123777778,0.472158954785156,0.654116287671875,1.08244050922222,0.303661808398438,0.905103075648438,0.492966728909375,0.856559791625,0.384129981445312,0.32648852890625,0.1430406203125,0.438688473916016,0.126793178173611,0.9760928595625,0.340451574248047,0.23506728171875,-0.0192671831666666,0.268948311455078,-0.811870297604167,1.175604303125,0.595280324707031,-0.442653453125,0.491724754912109,0.667500672222222,0.065534165234375,-0.0281210950086806,0.6568726231375,-0.124671898095703,0.373885395442708,0.768023036979167,0.3292348125,0.26925152578125,-0.0967971591493056,0.291169957491319,0.030128827734375,0.0251095296006944,-0.278875945566406,-0.120268789980903,0.585817236925,0.584682666601563,-0.301183862630208,0.640051085361328,0.618148884548611,0.00429619791666663,-0.4129792265625,-0.035073048125,0.489624521640625,0.439377546723633,-0.44404783984375,-0.278875836653646,0.174410568359375,0.559029287932292,0.159375449625651,0.440232602760417,0.418418131328125,0.540502982229167,-0.865579166111111,0.534876094921875,-0.383497906901042,0.367662494140625,-0.360211041523438,-0.087489941015625,0.62310941546875,0.578271682763672,0.283513393994141,0.788142392083333,0.224789340625,0.537331010125,0.318244795659722,-0.00402243750000001,-0.265006539791667,-0.0190378442480469,-0.6592793271875,-0.109369028732639,-0.584152761816406,0.114534924973958,0.0143718044401042,-0.525995146940104,0.616439131085938,0.756220161347656,0.312209821358507,0.636838450520833,0.146013037413194,0.362223797555625,0.0694056000427083,0.0160449941666667,0.231261561222222,0.439377546723633,0.613328240722656,-0.0512320026041667,0.0404528337673611,0.30122239341875,-0.14491900828125,-0.499035479752604,0.23102405868125,0.0438484137326389,0.0790894424316406,0.468567541474609,-0.0477529500976562,0.303902883170573,0.0811066513671875,0.388578333007813,0.143305131095679,0.5923422311875,0.619183779305556,0.419074436328125,-0.0958698055208333,0.151608499348958,0.00429619791666663,0.559029287932292,0.74924954336875,0.542465879734722,-0.261190135708333,0.118399171066661,0.374933428298611,0.376571073697917,0.206538464257812,0.374934210416667,0.119828709101562,-0.215021618782552,0.370357935199653,0.265841159511719,0.217332394288194,-0.0184318095078414,0.37392877014375
"TSKU",-0.892946932666667,0.963866553125,0.380568412895833,-1.67220670449306,0.256166501757812,0.453820417135417,-0.544616711929687,-0.116364327020833,0.131314144335937,-0.757899029101563,0.0998422774088542,-0.132621226822917,0.212963785565972,-0.15965666809375,0.417911891308594,1.03350087921875,-1.85965955189722,0.832168038574219,1.20156446270833,-2.79856632313368,0.603415143945312,-0.313738062152778,-0.0299862403710938,-0.151927280131944,0.530739158159722,0.288018026388889,-1.35630793961875,0.523790655126953,1.11381865302604,1.18051188677083,-0.5193190625,0.206816358642578,-0.582786322983796,0.23972670000434,-0.3015243244375,-0.399206069878472,0.150060166992187,0.479724285112847,-0.069195582874375,0.401405555361328,0.638241715234375,0.490186104199219,-0.0200186572048611,-0.638261380052083,-0.670763599210938,-0.264063655598958,-0.389313673203125,0.521305495761719,-0.574668875,0.0531401151041667,0.241976658710938,-0.128086981617188,0.717355382122396,-0.11000364515625,0.1240290140625,-0.42395866965625,1.45448077465278,0.453378186523438,0.677117153059896,0.424028063476563,-0.554678777170139,0.285767850712891,0.448133330351563,0.750287651692708,-0.228014632919922,0.5158800071875,0.623942060763889,-0.35304575593125,0.664207195497685,-0.3415608375,1.05837102311719,0.324010776689453,0.50433705559375,0.0265381029861111,0.420345888098958,0.251700646113021,0.0739928267838542,-0.36785373578125,-0.537469760820313,-0.203223388100586,-0.0611688327690972,0.124171319583333,0.311068183029514,-0.05197233697375,-0.2875418541375,0.250927329361979,0.950065614583333,0.521305495761719,0.614662100260417,0.137484911631944,0.367436557291667,0.254542216302083,0.297234144692708,-0.08625831796875,-0.180511827292,0.219300414409722,0.389537693535156,0.383609079892578,0.0582054586914062,0.0483009284244792,0.745436305332031,0.559742142122396,-1.00666342847222,0.3543602103125,-0.0761823270999999,-0.148215939980469,-0.129623228776042,0.012996772265625,-0.638261380052083,-0.128086981617188,-0.51691153048125,-0.920400107790278,1.12937341896875,-0.837167948130357,-0.500267981371528,0.304386698255208,0.171048590195312,-0.0941495478255208,0.0856303865537109,-0.179423145888672,0.804491298485243,0.396575072233073,0.225827604166667,0.980027078645833,-0.3472973697375
